homolog_ID,cluster
A0A2K8PLG8_STRLA/850-1190,21185
A0A7M2TDA6_STRCW/32-372,21186
A0A3D9UFS3_9GAMM/72-412,21187
A0A1M6B6D9_9FLAO/51-391,21188
A0A7X0QLN3_9GAMM/75-415,21189
A0A399H9W8_9ACTN/37-377,21190
A0A7H4GPA9_9GAMM/52-392,21191
A0A918EH53_9PSEU/7-347,21192
A0A674KEX2_9SAUR/21-361,12880
A0A101S8J1_9ACTN/46-386,21193
A0A1B8UUN6_9BACL/15-355,21194
A0A6G9H3D8_9ACTN/64-404,21195
A0A3G8JKB8_9ACTN/25-365,21196
A0AAE3VIP1_9BACT/6-346,21197
A0A2V1CRY3_9HELO/17-357,21198
A0A1W7D5G3_9ACTN/18-358,21199
A0A9X1SSY4_9ACTN/21-361,21200
A0A0U3TCM5_9GAMM/32-372,21201
A0A7Y9BJU9_9ACTN/16-356,21202
A0A5P9EZJ0_9GAMM/46-386,21203
J2H1Y5_9SPHN/64-404,21204
A0A0U5FLG7_9PROT/67-407,21205
A0A2I2G9W3_9EURO/14-354,21206
A0A5B7RHR1_9ACTN/60-400,21207
A0A2U1TAI2_9MICO/60-400,21208
A0A2V4P9Z2_9ACTN/48-388,21209
A0AAF3F0B5_9BILA/144-484,21210
A0A6N7ZAN9_9PSEU/643-983,21211
A0A514C5R7_9CAUL/28-368,21212
A0A9W6SB01_9ACTN/664-1004,21213
A0A1H8HEW1_9ACTN/41-381,21214
A0A0N0XUC2_9ACTN/32-372,21215
A0A5B2XFE2_9PSEU/43-383,21216
A0A495W9B1_9PSEU/17-357,21217
A0A1Y3G5E9_9PROT/58-398,21218
A0A8J6IV00_9ALTE/33-373,21219
S0FF24_RUMCE/44-384,21220
A0A0Q5EL24_9MICO/71-411,21221
A0A931J2R6_9BURK/46-386,21222
A0A7R9M7W7_9ACAR/1-341,21223
A0A8U0M5N7_9BACT/30-370,21224
A0A7K2YJW7_9ACTN/70-410,21225
E6WQC9_PSEUU/76-416,21226
A0A6L7HKS1_BACAN/12-352,21227
A0A101UQJ7_9ACTN/32-372,21228
A1S5A2_SHEAM/27-367,21229
A0A5B0BGF1_9ACTN/34-374,21230
V4QG21_9CAUL/39-379,21231
A0A2U2Z249_9ACTN/48-388,21232
A0A1H2PL99_9BURK/55-395,21233
A0A1T5JPS4_9GAMM/76-416,21234
A0A0P1AZR5_PLAHL/74-414,21235
A0A7W7XYC5_9GAMM/49-389,21236
A0A8K0WJM4_9HYPO/92-432,21237
A0A6A6SHU5_9PLEO/97-437,21238
A0A2N8KXN0_9BURK/48-388,21239
A0A7W8EKB4_9ACTN/50-390,21240
A0A3A4KCP9_9NOCA/23-363,21241
A0A1V3MW40_9SPHI/27-367,21242
A0A6G8AHL1_9BURK/41-381,17561
A0A1V6SGX5_9EURO/6-346,20326
A0AAD9SPN5_PHOAM/548-888,21243
A0A1I2J2N4_9BACT/1-341,21244
A0A9P7KIG7_9AGAR/50-390,21245
A0A2N8KZW9_9BURK/37-377,21246
A0A8B8E1V1_CRAVI/31-371,20703
Q81E06_BACCR/12-352,21227
A0A841FJQ9_9ACTN/40-380,21247
A0A094BQF2_9PEZI/88-428,21248
A0A7X5ZGK5_9GAMM/30-370,21249
A0A1M5UBF6_9ACTN/15-355,21250
D0NKM1_PHYIT/74-414,21251
A0A6L6XN75_9ACTN/14-354,21252
D7C1P0_STRBB/27-367,21253
A0A433WGV4_9BACT/23-363,21254
A0A1R4HMI8_9MICO/50-390,21255
A0A1G9U4X0_9FLAO/63-403,21256
A0A841CKV0_9PSEU/94-434,21257
A0A1B8UV48_9BACL/15-355,21258
A0A225DKH2_9BACT/32-372,21259
A0A3P3QGP0_9GAMM/32-372,21260
A0A432MME9_9BACT/40-380,21261
A0A395NCD3_TRIAR/57-397,21262
A0A329MX65_9FLAO/37-377,21263
D6TIG8_KTERA/37-377,21264
A0A512B3Y6_9BACT/46-386,21265
A0A2P9F3P6_9ACTN/112-452,21266
A0A3A9ZBU0_9ACTN/42-382,21267
A0A917W6N0_9ACTN/56-396,21268
A0A8C3SXJ5_CHESE/25-365,12689
A0A2C5YU88_9HYPO/9-349,21269
A0A387HLL2_9ACTN/50-390,21270
A0A2S2BYW7_9NOCA/69-409,21271
A0A7R7EQ11_9FIRM/41-381,21272
A0A438M3X3_9ACTN/12-352,20002
A0A516V4Z9_9GAMM/72-412,21273
U9VWK6_9CYAN/214-554,21274
A0A1C5E2B2_9ACTN/65-405,21112
D2BBQ3_STRRD/34-374,21275
A0A9Q5D6J6_9BACT/30-370,21276
R4T310_9PSEU/654-994,21277
A0A9W9JD97_9EURO/5-345,21278
A0A919A447_9ACTN/45-385,21279
A0A367EC51_9ACTN/67-407,21280
A0A6A6W3Y1_9PEZI/20-360,21281
A0A554V948_9ACTN/70-410,21282
A0A2S9AFK6_9MICO/11-351,21283
A0A2Z5GB77_9BACT/25-365,21284
A0A9P6FRC4_9FUNG/26-366,21285
A0A1B1M3L6_STRLN/17-357,21286
A0AA39WQ52_9PEZI/82-422,21287
A0A4Y8RW23_9HYPH/59-399,21288
G4QN17_GLANF/27-367,21289
A0A0C4DN37_MAGP6/94-434,21290
A0A8J7X3V4_9GAMM/45-385,21291
A0A6G9YDQ7_9NOCA/74-414,21292
A0AA38REM7_9PEZI/82-422,21293
A0A0D6MJI4_9PROT/51-391,21294
A0A1G9L686_9ACTN/1-341,21295
A0A852UX88_9ACTN/22-362,21296
A0A2S7WNR4_9FLAO/31-371,21297
A0A917WCM3_9ACTN/128-468,21298
A0A7W5VDG2_9ACTN/11-351,21299
A0A0T6LT11_WENVI/831-1171,21300
A0A839E7W3_9PSEU/77-417,21301
A0A2M9ECG6_9GAMM/61-401,21302
A0A6G8FGD3_9MICO/50-390,21303
A0A4U0RYP7_9ACTN/178-518,21304
A0A4Y8I544_9BACT/587-927,21305
A0A9N8P7F0_9PEZI/50-390,20996
A0A432WBC5_9GAMM/83-423,21306
A0A101JH69_9ACTN/39-379,21307
A0A1T2WZR0_9BACL/31-371,21308
A0A5B7URT4_9ACTN/44-384,21309
A0A3N6DP97_9ACTN/53-393,21310
A0A9P4H6N9_9PLEO/13-353,21311
A0AAE3YWG7_9ACTN/55-395,21312
E4N1M9_KITSK/14-354,21313
A0A975HLL5_9GAMM/66-406,21314
A9EPL8_SORC5/111-451,21315
A0A850ES16_9BACL/41-381,21316
A0A7C9M853_9DEIO/48-388,21317
A0A931A6E9_9ACTN/40-380,21318
A0A8H9MCJ9_9PSEU/649-989,21319
D3PX24_STANL/9-349,21320
A0A7W9GIN2_9ACTN/9-349,21321
A0A5B9E7M6_9BACT/27-367,21322
A0AA38LZ31_9TREE/12-352,21323
A0A368VFY8_9ACTN/80-420,21324
A0A0F9XKI0_TRIHA/1-341,21325
A0A7X9MRN6_9BACI/25-365,21326
A0A8J6Q7T7_9FLAO/66-406,21327
A0A1V6SH97_9EURO/50-390,11368
A0A521D2A6_9BACT/631-971,21328
A0A9X0BHV4_9EURO/5-345,20326
A0A7X6HZE6_9ACTN/79-419,21329
A0A507B2Z0_9PEZI/2-342,21330
A0A151GCQ3_DRECN/9-349,21331
A0A4Z0HBL8_9ACTN/35-375,21332
A0A7Y6M3L2_9ACTN/12-352,21333
A0A540VF67_9CHLR/21-361,21334
A0A3B0C919_9FLAO/230-570,21335
A0A1R3UVM0_9ACTN/14-354,21336
A0A4V3IES0_9MICO/51-391,21337
A0A501XIA3_9SPHN/16-356,21338
A0A917P2S7_9ACTN/43-383,21339
A0A6A5XPI6_9PLEO/82-422,21340
A0A7W7SVS0_9ACTN/47-387,21341
A0A0C3HXY5_OIDMZ/14-354,21342
A0A2T0TDY4_9PSEU/15-355,21343
A0A6A6CEB2_ZASCE/39-379,21344
A0A0Q5NKU6_9SPHI/33-373,20770
W3X2C6_PESFW/84-424,21345
A0A1K2FIB1_9ACTN/49-389,21346
A0A518H4H0_9BACT/45-385,21347
A0A371Q144_STRIH/13-353,21043
A0A8J4EA67_9ACTN/37-377,21348
A0AAE4IMJ1_9BACT/607-947,21349
H5WIK8_9BURK/40-380,21350
A0A1G9DG74_9BACT/27-367,21351
A0A6L7GV46_9ACTN/54-394,21352
A0A810MWS2_9ACTN/5-345,21353
A0A3N1NSG7_9GAMM/43-383,21354
A0A072PKG1_9EURO/83-423,21355
A0A197SV32_9ACTN/64-404,21356
A0A0Q7RWP0_9BURK/13-353,21357
A0A323V826_9ACTN/46-386,21358
A0A0Q5HJZ8_9BURK/49-389,21359
A0A7W4W8N6_9GAMM/46-386,21360
A0A101RSN7_9ACTN/28-368,21361
A0A2A3H6I3_9ACTN/44-384,21362
A0A1Q2M7M9_9GAMM/50-390,21363
A0A2Z2KP73_9BACL/46-386,21138
A0A1H0LUA7_9PSEU/12-352,21364
A0A420WKW9_9PROT/31-371,21365
A0A2P2GP27_STREW/54-394,21366
A0A3A4KJV4_9NOCA/44-384,21367
D3F7G6_CONWI/34-374,21368
A0A495IZI5_9SPHI/17-357,21369
A0A1D3D010_9EIME/459-799,21370
A0A0S1YBF3_9BORD/22-362,21371
A0A2K2F7P5_9CLOT/17-357,21372
A0A1D8T2K3_9NOCA/43-383,21373
A0A2N5XI86_9ACTN/46-386,21374
A0A1Q4YRZ1_9PSEU/59-399,19057
A0A518H3L6_9BACT/40-380,21375
A0A2D0NDH9_FLAN2/29-369,21376
A0A919YKJ9_9BACL/29-369,21377
A0A8H7WNZ1_9HELO/40-380,21155
A0A926KF34_9MICO/50-390,21378
A0A944PNS4_9ACTN/51-391,21379
A0A6G7XJR7_9MICO/50-390,21380
A0A4R7W4H5_9PSEU/635-975,21381
A0A0M9VGX5_9FLAO/23-363,21382
A0A6A5T6E5_9PLEO/6-346,21383
A0A3S8RXP1_9BACL/53-393,21384
A0AAJ0CZW7_9HYPO/9-349,21385
A0A840PA45_9ACTN/38-378,21386
A0A5N3PDE5_9HYPH/11-351,21387
T1F8Z2_HELRO/21-361,21388
A0A372DT56_9GAMM/94-434,21389
A0A919GC74_9ACTN/1-341,21390
A0A6N0X9J0_9SPHN/141-481,21391
A0A6N6RMB5_9FLAO/29-369,21392
A0A8D0DF58_SANLU/33-373,18469
A0A1Q4V1I5_9ACTN/47-387,21393
A0A0F0HE68_9ACTN/8-348,21394
A0A2N0WME3_9GAMM/26-366,21395
A0A1Y0C7U4_9MYCO/385-725,21396
A0A6N9YMW2_9ACTN/12-351,21397
A0A2U1E693_9PSEU/17-356,21398
F7RYL7_9GAMM/35-374,21399
A0A1W6WLV8_BACTU/12-351,21227
D2UET7_XANAP/80-419,21400
A0A0D2KXE1_9EURO/84-423,21401
A0A194X8W7_MOLSC/77-416,21402
A0A1I0YA30_9PSEU/83-422,21403
A0A428P0U7_9HYPO/68-407,19119
A0A1Q4V0F8_9ACTN/21-360,21404
I3ZDP6_TERRK/61-400,21405
N1S457_FUSC4/8-347,21406
A0A2J6S8L3_HYAVF/8-347,20875
A0A511BKZ8_9PROT/40-379,21407
A0A485L717_9STRA/56-395,21408
A0A2W5WPB7_9MICO/86-425,21409
A0A7K0CA39_9ACTN/45-384,21410
A0A423WVV1_9PEZI/53-392,21411
I8XTV4_9BACE/40-379,21412
A0A0C2BCV2_9ACTN/16-355,21413
A0A7Y4L3H3_9ACTN/4-343,21414
A0A0G4PKD9_PENC3/6-345,20246
C7QIS7_CATAD/78-417,21415
A0A1G9UZC3_9ACTN/7-346,21416
A0A5D8YYP4_9GAMM/182-521,21417
A0A4R3KLR4_9SPHI/32-371,21418
A0A6G2FW43_9EURY/52-391,21419
A0A370B6Q2_9ACTN/50-389,21420
A0A519J3P0_9CAUL/62-401,21421
A0A0D9NMI3_METAN/102-441,21422
A0A517SIU4_9PLAN/36-375,21423
A0A919RQV1_9ACTN/26-365,21424
A0A0F0GXI6_9ACTN/8-347,21425
A0A2M9ME59_9ACTN/71-410,21426
A0A0Q0ZFA7_9SPHI/47-386,21427
A0A126ZVR5_9MICC/85-424,21428
U9VLX4_9CYAN/25-364,21429
A0A7G1KKP9_9NOCA/45-384,21430
A0A109QZ83_9MICO/9-348,21431
A0A183TCK6_SCHSO/1-340,21432
A0A8B2P4K7_9HYPH/57-396,21433
A0A2P9F8F4_9ACTN/50-389,21434
A0A370HEJ9_9NOCA/34-373,21435
A0A2S7KSY9_9FLAO/29-368,21436
A0A4R2GQK7_9HYPH/53-392,21437
A0A9W8RUK6_9HYPO/61-400,21438
A0A842HE27_9BACT/8-347,21439
A0A098EWG8_9BACI/11-350,21440
A0AAJ8KSZ7_9TREE/74-413,21441
A0AAE3HYM2_9GAMM/161-500,21442
A0A238YI76_9FLAO/36-375,21443
A0A8K0V6B6_9ENTR/24-363,21444
A0A372JNQ4_9ACTN/43-382,21445
A0A1U7JC71_9HYPH/41-380,21446
A0A4Y6V510_SACBS/39-378,21447
A0A285QZJ0_9ACTN/15-354,21448
A0A1X7EG24_9ACTN/42-381,21449
C1A991_GEMAT/39-378,21450
A0A6L7F1K9_9ACTN/80-419,21451
A0A1E3L448_9BACL/36-375,21452
A0A179IHW6_CORDF/8-347,21453
A0A194X7N3_MOLSC/8-347,21454
A0A6P7N191_BETSP/71-410,21455
A0A4P8RQ46_9BACT/37-376,21456
A0A7W7IMZ1_9CAUL/35-374,21457
A0A8S3TDH1_MYTED/25-364,21458
A0A5D3YQR3_9BACT/642-981,21459
A0A2Z4V720_9ACTN/44-383,21460
A0A967E8I5_9FLAO/25-364,21461
A0A5N7DJ88_9EURO/103-442,21462
A0A2V1CBX9_9HELO/40-379,18151
A0A4S2UV32_9ACTN/40-379,21463
A0A7W7PG76_STRNE/34-373,21464
A0A7K2Z3B5_9ACTN/36-375,21465
F2RKM2_STRVP/81-420,21466
A0A1Q4WIP2_9ACTN/22-361,21467
A0A329MWV7_9BACL/8-347,21468
A0A7Z2ZKI4_9BACL/44-383,21469
A0A285K6Y9_9ACTN/58-397,21470
A0A4S2SXN8_9ACTN/50-389,21471
M3APW7_PSEFD/9-348,21472
A0A4R2EI17_9BACT/40-379,21473
A0A0B2WWJ8_METAS/11-350,21474
A0A4R0N483_9SPHI/33-372,21475
A0A6A6HB48_VIRVR/72-411,21476
A0A5C6A5V2_9BACT/90-429,21477
A0A918IGU8_9ACTN/29-368,21478
A0A5R9M8N4_9ACTN/57-396,21479
A0A2Z2KIH2_9BACL/19-358,21480
A0A071LUM9_9ENTR/33-372,21481
A0A2U2BR06_9PROT/38-377,21482
A0A075JUS1_9BACI/6-345,21483
S7TQX3_DESML/4-343,21484
A0A401I2S6_9BACL/35-374,21485
A0A369B818_9BACL/42-381,21486
A0A0S2W258_9FIRM/39-378,21487
A0A511AXK2_9PROT/42-381,21488
A0A0F2CA09_9MICO/28-367,21489
A0A949N6M8_9ACTN/24-363,21490
A0A3M0CWU9_9PROT/43-382,21491
A0A1I0FHW0_THASX/32-371,21492
A0A2N1GAB6_9FLAO/59-398,21493
A0A5B2Z899_9ARCH/90-429,21494
A0A8J3VHJ5_9ACTN/38-377,21495
A0A7W8HVH4_9CAUL/41-380,21496
A0A927RK83_9ACTN/9-348,21497
B5GUT9_STRCL/50-389,21498
A0A2A9EHA3_9MICO/17-356,21499
D2B8J8_STRRD/13-352,21500
A0A4R6RUR8_9MICO/25-364,21501
S3CRA1_GLAL2/36-375,21502
A0A498C2I2_9MICO/42-381,21503
A0A7K1FLU8_9ACTN/75-414,21504
A0A423VZG4_9PEZI/54-393,21505
A0A927GGY5_9BACT/34-373,21506
A0A5P2B5B2_STRVZ/45-384,21507
A0A317JYZ6_9ACTN/8-347,21508
A0A6G7J1S3_9FLAO/227-566,21509
A0A178XDV2_9PSEU/653-992,21510
B2FR15_STRMK/79-418,20153
A0A0K8QVX4_9BACT/42-381,21511
A0A895Y7G6_9ACTN/69-408,21512
A0A3N6MGT7_9EURY/53-392,21513
A0A371RGB1_9PROT/68-407,21514
A0A934U6N1_9NOCA/70-409,21515
A0A7M4DG43_9MICO/30-369,21516
A0A1V2RLQ3_9ACTN/60-399,21517
A0A7X0JSI4_9GAMM/13-352,21518
A0A074WZD5_AURPU/7-346,21519
A0A1G7MKE7_9BACT/36-375,21520
F5XM78_MICPN/49-388,21521
A0A839JVV9_9FIRM/55-394,21522
A0A7W5AHI2_9ACTN/35-374,21523
A0A5S3QHZ2_9FLAO/228-567,21524
A0A428WZJ9_9ACTN/46-385,21525
A0A918NT73_9ACTN/36-375,21526
A0A6N7PV91_9BACT/217-556,21527
A0A164GE11_9NOCA/65-404,21528
A0A5S4G5I4_9ACTN/662-1001,21529
A0A929B6L5_9PSEU/76-415,21530
W0RTS6_9BACT/64-403,21531
A0AAE3YRZ0_9ACTN/79-418,21532
A0A1H8AMB9_9SPHN/55-394,21533
A0A927N2S6_9ACTN/19-358,21534
A0A5N8X6R8_9ACTN/60-399,21535
A0A7X0UV55_9GAMM/26-365,21536
A0A8C0H9R9_CHEAB/21-360,21537
A0A919EC25_9ACTN/34-373,21538
A0A841DI83_PLAVE/8-347,21539
A0A2T7FZA0_9RHOB/74-413,21540
A0AA88LW23_TACVA/75-414,21541
A0A5C5XZ24_9PLAN/58-397,21542
A0A5K7XDR4_9BACT/52-391,21543
A0A1Q5L0N5_9ACTN/70-409,21544
A0A7W5EP62_9GAMM/34-373,21545
A0A919RLH4_9ACTN/6-345,21546
A0A8H9GKC5_9MICO/22-361,21547
A0A4Y3VK18_9ACTN/30-369,21548
A0A1C7D5V7_9SPHN/42-381,21549
A0A7M3LX39_9ACTN/42-381,21550
A0A239LTY8_9ACTN/20-359,21045
A0A6A6XUV2_9PLEO/93-432,21551
A0A1H4PX62_9BACL/9-348,21552
A0A8H6A7Y8_PETAA/35-374,21553
A0A918ADT2_9ACTN/1-340,16919
A0A066XEE0_COLSU/45-384,21554
A0A931G842_9ACTN/33-372,21555
A0A0Q7BCQ3_9ACTN/11-350,21556
A0A252BLC4_9PROT/28-367,21557
A0A931EUI5_9ACTN/39-378,21558
A0A0C5FZG2_9ACTN/47-386,21559
A0A1H8UJZ9_9PSEU/665-1004,21560
A0A6M2YSV4_9CAUD/95-434,21561
A0A5D0CR85_9BACL/42-381,21562
A0A085G5C9_EWIA3/46-385,21563
Q7UX25_RHOBA/32-371,21564
A0A105TSL8_9FLAO/36-375,21565
A0A2S7Q4W9_9HELO/59-398,20147
A0A927M2X6_9ACTN/55-394,21566
A0AAE3GP37_9CYAN/61-400,21567
A0A7V8CWM3_9CHLR/8-347,21568
A0A972GLD5_9CHLR/55-394,21569
A0A9P9H458_FUSSL/20-359,2202
A0A0Q5V493_9CAUL/28-367,21570
A0A4D7AUH9_9FIRM/41-380,21571
A0A1H0Z7Z8_9BACI/7-346,21572
A0A223P2P9_9SPHI/29-368,21573
A0A3D8LI71_9BACT/34-373,21574
E8X4V0_GRATM/31-370,21575
A0A0K0D1A1_ANGCA/133-472,6651
A0A370I9M2_9NOCA/8-347,21576
A0A3A9Z597_9ACTN/12-351,21577
A0A2P8HHB1_CHINA/48-387,21578
A0A6B2V3W0_9ACTN/2-341,21579
A6W4W9_KINRD/57-396,21580
A0A7W5V0H8_9ACTN/33-372,21581
A0A6L9SHY8_9ACTN/30-369,21582
A0A934R277_9BACT/24-363,21583
A0A1H3E0T1_9PSEU/18-357,21584
A0A101UG36_9ACTN/48-387,21585
A0A923KYF9_9BURK/35-374,21586
A0A6S6FZP9_9SPHN/28-367,21587
A0A9P9KPU9_FUSRE/70-409,19983
A0A2K8P706_STRLA/46-385,21588
A0A345YBB3_9SPHN/50-389,21589
A0A1V6QSA3_9EURO/6-345,20246
A0A2W2ECN5_9ACTN/64-403,21590
A0A1Q5UI17_9EURO/77-416,21591
A0A926I0Y4_9FIRM/34-373,21592
A0A1V6NSU3_PENPO/6-345,20246
A0A919N4I5_9ACTN/42-381,21593
A0A7Z1AVY8_9PSEU/91-430,21594
A0A150V8B8_9PEZI/8-347,21595
A0A7W7AZE2_9SPHN/26-365,21596
A0A858X4N2_9HYPH/78-417,21597
A0A231HM77_9BURK/56-395,21598
A0A2M9MEL6_9ACTN/52-391,21599
A0AAE3VNR9_9HYPH/59-398,21600
A0A2V1BZZ6_9HELO/86-425,21601
A0A8J3I3M3_9CHLR/10-349,21602
M0LPW2_HALLS/40-379,21603
A0A150VKQ8_9ACTN/56-395,21604
Q67RS3_SYMTH/32-371,21605
W5W8H9_9PSEU/40-379,21606
A0AA41R3C3_9BACT/7-346,21607
A0A1G4BNQ3_9PEZI/86-425,21608
A0A143BI17_9BACT/34-373,21609
A0A1E5Q0N2_9ACTN/2-341,21610
A0A6L6XPC1_9ACTN/8-347,21611
A0A0S1Y9I0_9BORD/54-393,21612
V6JUZ8_STRRC/10-349,21613
A0A6I4VQE4_9BACL/21-360,21614
A0A5M8T3P0_9BACT/73-412,21615
A0A2V3WBY5_9BACI/14-353,21616
A0A0X3W5W6_9ACTN/57-396,21617
A0A6B3UJJ1_9CAUL/29-368,21618
A0A0U3QQQ5_9ACTN/41-380,21619
A0A1G9ZW88_ALLAB/297-636,21620
A0A1S9CPJ3_9FIRM/19-358,21621
A0A7K3M6L6_9ACTN/12-351,21622
A0A7K2T8J0_9ACTN/9-348,21623
A0A3T1CFC9_9SPHN/55-394,21624
A0A4R3M6F0_9BURK/61-400,21625
A0A1T5D171_9SPHI/28-367,21626
A0AA39YHG0_9PEZI/74-413,21627
A0AAE4CEN0_9ACTN/43-382,21628
A0A673CHE5_9TELE/28-367,21629
A0A842HUY6_9SPHN/66-405,21630
A0A8J3Z8B2_9ACTN/43-382,21631
A0A1Y0FZ73_9GAMM/70-409,21632
A0A8S9C169_9HELO/18-357,21633
A0A9P9HP59_FUSSL/65-404,21634
A0A0N0Z9F3_9GAMM/57-396,21635
A0A6G7ZYE1_9GAMM/157-496,21636
A0A8H4KX15_9HYPO/70-409,21637
A0A7W7RT59_9ACTN/44-383,21638
W6Y6J8_COCC2/44-383,21639
F4L619_HALH1/29-368,21640
A0A0D9WTS6_9ORYZ/419-758,21641
A0A6I3XJ83_9BURK/31-370,21642
F9XPG4_ZYMTI/80-419,21643
A0A1V0D9U1_9BACT/612-951,21644
A0A1V4IR15_9CLOT/87-426,21645
Q7VA94_PROMA/42-381,21646
A0A5C3MVL3_9AGAM/66-405,21647
A0A5C7FD53_9BACT/37-376,21648
A0A512BKK6_9HYPH/34-373,21649
A0A9W9I2G2_9EURO/4-343,21650
A0A840S5U7_9BURK/38-377,21651
E8V3Q8_TERSS/33-372,21652
A0A4R2RCS0_9FIRM/55-394,21653
A0A4P6JTL1_KTERU/14-353,21654
A0A1W2G7K9_REIFA/43-382,21655
A0A2S6N2G3_RHOGL/83-422,21656
A0A0Q5N3Q2_9MICO/73-412,21657
A0A6N2HV22_9ACTN/47-386,21658
A0A4R1LBC2_9BACT/15-354,21659
A0A252BJL5_9PROT/41-380,21660
A0AAE0TQB0_9PEZI/12-351,21661
A0A178XDV0_9PSEU/11-350,21662
A0A7G1PBD2_9ACTN/45-384,16272
A0A1B7ZDR5_9FLAO/30-369,21663
A0A512NPX8_9HYPH/7-346,21664
A0A101NL20_9ACTN/51-390,21665
A0A919DD90_9ACTN/46-385,21666
A0A9E6XZB8_9ACTN/31-370,21667
A0A0T1TEV6_9ACTN/50-389,21668
A0A171DM87_9ACTN/95-434,21669
A0A9P8W4K9_9HYPO/9-348,21670
A0A3Q8WAA7_9ACTN/13-352,21671
A0A3Q9I8T1_9BACL/65-404,21672
A0A4R3MP26_9FIRM/34-373,21673
A0A3S1BTN5_9BACL/33-372,21674
A0A6V8QTU1_TRIAP/9-348,18505
A0A2G4YQV7_9PROT/33-372,21675
K0EPB8_NOCB7/20-359,21676
A0A3M7KLU6_9FLAO/30-369,21677
A0A6I5VL37_9ACTN/15-354,21678
A0A8H9GUH6_9ACTN/13-352,21679
A0A917RZY9_9ACTN/20-359,21680
A0A967E950_9FLAO/26-365,21681
A0A269PT40_9GAMM/28-367,21682
A0A2G1XJR9_STRCJ/49-388,21683
A0A1I4VN75_PSUAM/21-360,21684
A0A6P0UQQ0_9FLAO/228-567,21685
A0A2S9PV92_9ACTN/48-387,21686
A0A166YNX4_9PEZI/54-393,21687
A0A191WCF6_9MICO/35-374,21688
A0A1Y3G7G7_9PROT/43-382,21689
Q1IMC0_KORVE/191-530,21690
A0A1H7J6B3_9ACTN/11-350,21691
A0A0H4CGA5_9ACTN/49-388,21692
A0A7W9Q6X2_9ACTN/29-368,21693
A0A2S4YMG2_9ACTN/62-401,21694
A0A9X2FDS6_9BACT/34-373,21695
A0A292III8_9MOLU/18-357,21696
A0A1F8AD92_9EURO/4-343,21697
A0A1G9WMK1_9BACI/38-377,21698
A0A0Q5VIM3_9CAUL/31-370,21699
A0A841JR64_9BACT/32-371,21700
A0A1T4PJ34_9ACTN/13-352,21701
A0A917RWX6_9NOCA/4-343,21702
A0A7W8Z186_9ACTN/10-349,21703
A0A562UQE6_9ACTN/6-345,21704
A0A3A1UPT6_9BACL/19-358,21705
A0A3M7N8K5_9EURO/10-349,3141
A0A9P6LFJ8_9PEZI/8-347,21706
A0A841CT24_PLAVE/22-361,21707
A0A7W8AFB7_9ACTN/1-340,21708
T5KLB7_MICMQ/11-350,21709
A0A2R7L7F0_9FLAO/37-376,21710
A0A6M6BKA8_9BACT/37-376,21711
A0A917HI57_9BACL/60-399,21712
A0A326U4N7_THEHA/13-352,21713
A0A9P9JPA8_FUSSL/8-347,21714
A0A5N6J0A7_9EURO/103-442,17791
A0A5P8KHY0_9ACTN/48-387,21715
A0A0D2ANJ4_9PEZI/46-385,21716
Q81BE7_BACCR/42-381,21717
A0A4Q9I1Y2_STRKA/51-390,21718
A0A1F7ZK53_9EURO/161-500,21719
A0AA89BW59_PINIB/1-340,21720
A0A2W2EUN6_9ACTN/36-375,21721
K6X9C6_9MICO/12-351,21722
W7SK17_KUTS7/72-411,21723
A0A1S9CPG3_9FIRM/34-373,21724
A0A0R2BKE2_9LACO/30-369,21725
A0A6B3FYT9_9ACTN/18-357,21726
A0A1G4BE70_9PEZI/63-402,21727
H3SDQ7_9BACL/8-347,21728
A0A4P9W6W9_9FUNG/15-354,21729
A0A9X1L224_9BACT/43-382,18069
A0A4Y6V140_SACBS/55-394,21730
A0A517TWJ8_9BACT/266-605,21731
A0A1Q4VYY8_9ACTN/49-388,21732
Q0B066_SYNWW/37-376,21733
A0A815AIL5_ADIRI/37-376,16804
A0A507FDD9_9FUNG/57-396,21734
A0A8H6R8V5_9PEZI/9-348,21735
A0A915YEI5_9BACT/52-391,21736
A0A919SSQ2_9ACTN/644-983,21737
A0A171BJM5_9ACTN/33-372,21738
A0A085W343_9BACT/165-504,21739
A0A918UKE2_9ACTN/35-374,21740
A0A7K1FNR0_9ACTN/141-480,21741
A0A9D3NJT9_9TELE/73-412,15247
A0A6A6NYC6_9PEZI/50-389,21742
S4N455_9ACTN/13-352,21743
A0A1V8T1X5_9PEZI/12-351,17850
A0A3M0D715_9PROT/41-380,21744
A0A1H9HUA3_9ACTN/75-414,21745
A0A0M4G9N2_9BACI/3-342,21746
A0A2U2RHK6_9MICO/27-366,21747
A0A5D0NI84_9ACTN/46-385,21748
I8YWX1_9BACE/40-379,21749
A0A6H2DJU0_9SPHN/46-385,21750
A0A3A4ASN1_9ACTN/30-369,21751
A0A7H8K2B6_9ACTN/28-367,21752
A0A9W3GUG0_CAMBA/90-429,21753
A0A1G8Z9J5_9FIRM/7-346,21754
A0A7W3TGI4_9ACTN/227-566,21755
Q5FP31_GLUOX/43-382,21756
A0A9W6R7B7_9PSEU/673-1012,21757
A0A1L8PE96_9LACT/10-349,21758
T2KKF4_FORAG/1-340,21759
A0A9P7AV40_9HELO/8-347,21760
A0A167GBZ7_9GAMM/30-369,21761
A0AAD4DJA3_9FUNG/19-358,21762
A0A4R4XE34_9ACTN/61-400,21763
